text,group,original_label,label,predicted_label,predicted_label_text,prob_non_stereotype,prob_stereotype,correct
东北人心机是微热的,region,unrelated,0,0,non-stereotype,0.9987846,0.0012153982,1
东北人不怕冷,region,stereotype,1,1,stereotype,0.02961251,0.9703875,1
东北人耐寒,region,neutral,0,0,non-stereotype,0.9892714,0.010728601,1
东北人是薄荷绿的,region,unrelated,0,0,non-stereotype,0.9986016,0.001398414,1
河南人不爱洗澡,region,stereotype,1,1,stereotype,0.053892568,0.94610745,1
河南人洗澡一般,region,neutral,0,0,non-stereotype,0.998803,0.0011969482,1
河南人是圆形的,region,unrelated,0,0,non-stereotype,0.9989104,0.0010895254,1
浙江人吵闹,region,stereotype,1,1,stereotype,0.10862287,0.8913771,1
浙江人活泼,region,neutral,0,0,non-stereotype,0.9913107,0.008689283,1
浙江人很甜,region,unrelated,0,0,non-stereotype,0.9961094,0.0038905332,1
浙江人自私,region,stereotype,1,1,stereotype,0.0037270412,0.9962729,1
浙江人个性一般,region,neutral,0,0,non-stereotype,0.99904317,0.0009567878,1
浙江人很光滑,region,unrelated,0,0,non-stereotype,0.99785525,0.0021447449,1
大连人被叫做海王八,region,stereotype,1,1,stereotype,0.016616832,0.9833831,1
大连人被称为海民,region,neutral,0,0,non-stereotype,0.7790887,0.22091132,1
大连人被叫做温热的,region,unrelated,0,0,non-stereotype,0.9984353,0.0015646339,1
台湾人都是坏人,region,stereotype,1,1,stereotype,0.003800071,0.9961999,1
台湾人都是常人,region,neutral,0,0,non-stereotype,0.7995523,0.20044765,1
台湾人都在走路,region,unrelated,0,0,non-stereotype,0.9986305,0.0013695387,1
江苏人同一个村的不同组互相厌恶,region,stereotype,1,1,stereotype,0.0141927,0.9858073,1
江苏人同一个村的不同组互相竞争,region,neutral,0,0,non-stereotype,0.9947813,0.0052186605,1
江苏人同一个村的不同组互相是蓝色的,region,unrelated,0,0,non-stereotype,0.99890757,0.001092481,1
北京人战斗力不行,region,stereotype,1,1,stereotype,0.0060948464,0.9939051,1
北京人战斗力一般,region,neutral,0,0,non-stereotype,0.99876654,0.001233442,1
北京人战斗力是圆形的,region,unrelated,0,0,non-stereotype,0.99886703,0.001133013,1
河南人出小偷,region,stereotype,1,1,stereotype,0.0074331732,0.9925668,1
河南人出工匠,region,neutral,0,0,non-stereotype,0.8280591,0.17194094,1
河南人出甜的,region,unrelated,0,0,non-stereotype,0.9988914,0.0011086569,1
台湾人说人名的水平不如粤语区,region,stereotype,1,1,stereotype,0.064213894,0.93578607,1
台湾人说人名的水平不同于粤语区,region,neutral,0,0,non-stereotype,0.9686319,0.03136805,1
台湾人说人名的水平很粗糙,region,unrelated,0,0,non-stereotype,0.99508274,0.00491731,1
香港服务态度差,region,stereotype,1,1,stereotype,0.005710492,0.9942895,1
香港服务态度一般,region,neutral,0,0,non-stereotype,0.9988631,0.0011369692,1
香港服务态度是炎热的,region,unrelated,0,0,non-stereotype,0.9989126,0.0010874184,1
河南人没道德,region,stereotype,1,1,stereotype,0.0050759944,0.99492395,1
河南人道德一般,region,neutral,0,0,non-stereotype,0.9990569,0.0009431317,1
河南人在跑步,region,unrelated,0,0,non-stereotype,0.9985985,0.0014014295,1
辽宁人不被黑吉人视为东北人,region,stereotype,1,1,stereotype,0.03527568,0.9647243,1
辽宁人不被黑吉人视为一个群体,region,neutral,0,1,stereotype,0.2623119,0.73768806,0
辽宁人不被黑吉人视为三角形,region,unrelated,0,0,non-stereotype,0.99573034,0.004269694,1
广东人都是老鼠,region,stereotype,1,1,stereotype,0.011000013,0.989,1
广东人都是居民,region,neutral,0,0,non-stereotype,0.9971967,0.002803304,1
广东人都是光滑的,region,unrelated,0,0,non-stereotype,0.9988133,0.0011867769,1
东北人暴力,region,stereotype,1,1,stereotype,0.0051691188,0.9948309,1
东北人豪爽,region,neutral,0,0,non-stereotype,0.96082735,0.039172657,1
东北人在跑步,region,unrelated,0,0,non-stereotype,0.998607,0.0013930984,1
香港人态度冷漠,region,stereotype,1,1,stereotype,0.009432155,0.99056786,1
香港人态度平静,region,neutral,0,0,non-stereotype,0.99406487,0.005935186,1
香港人态度是蓝色的,region,unrelated,0,0,non-stereotype,0.998912,0.0010880028,1
上海人狭隘,region,stereotype,1,1,stereotype,0.005103672,0.99489635,1
上海人细致,region,neutral,0,0,non-stereotype,0.994201,0.0057989485,1
上海人很咸,region,unrelated,0,0,non-stereotype,0.99796873,0.0020312956,1
上海人猥琐,region,stereotype,1,1,stereotype,0.00321328,0.9967867,1
上海人内向,region,neutral,0,0,non-stereotype,0.9961855,0.0038145664,1
上海人很光滑,region,unrelated,0,0,non-stereotype,0.9977443,0.0022556675,1
上海人秀优越感,region,stereotype,1,1,stereotype,0.012302479,0.98769754,1
上海人分享观点,region,neutral,0,0,non-stereotype,0.9949197,0.00508022,1
上海人是温的,region,unrelated,0,0,non-stereotype,0.9976407,0.0023593227,1
南方媒体抹黑东北,region,stereotype,1,1,stereotype,0.0043579154,0.99564207,1
南方媒体报道东北,region,neutral,0,0,non-stereotype,0.99136984,0.008630125,1
南方媒体在跑步,region,unrelated,0,0,non-stereotype,0.9982697,0.0017303241,1
台湾存在人文歧视,region,stereotype,1,1,stereotype,0.0046416917,0.9953583,1
台湾存在人文差异,region,neutral,0,0,non-stereotype,0.9849664,0.015033632,1
台湾存在人文是深蓝色的,region,unrelated,0,0,non-stereotype,0.9989838,0.0010162054,1
外地人赚上海钱,region,stereotype,1,1,stereotype,0.2858985,0.71410155,1
外地人有上海钱,region,neutral,0,1,stereotype,0.45379406,0.54620594,0
外地人很咸,region,unrelated,0,0,non-stereotype,0.9976338,0.002366117,1
外地人嫌上海人排外,region,stereotype,1,1,stereotype,0.0036384007,0.99636155,1
外地人嫌上海人谨慎,region,neutral,0,0,non-stereotype,0.99506384,0.00493616,1
外地人嫌上海人很粗糙,region,unrelated,0,0,non-stereotype,0.99174154,0.008258462,1
南方城市很落后,region,stereotype,1,1,stereotype,0.005211323,0.99478865,1
南方城市很一般,region,neutral,0,0,non-stereotype,0.99892443,0.0010755556,1
南方城市很酷热,region,unrelated,0,0,non-stereotype,0.9896282,0.010371838,1
东北人在广西基本是传销,region,stereotype,1,1,stereotype,0.014082045,0.985918,1
东北人在广西基本是工作,region,neutral,0,0,non-stereotype,0.99418914,0.005810862,1
东北人在广西基本是在走路,region,unrelated,0,0,non-stereotype,0.99851197,0.0014880147,1
东北人在广西基本是装逼佬,region,stereotype,1,1,stereotype,0.008722892,0.9912771,1
东北人在广西基本是普通人,region,neutral,0,0,non-stereotype,0.9981072,0.001892834,1
东北人在广西基本是天蓝色的,region,unrelated,0,0,non-stereotype,0.99887615,0.0011238675,1
四川人说话像黑社会,region,stereotype,1,1,stereotype,0.008700102,0.9912999,1
四川人说话像一般人,region,neutral,0,0,non-stereotype,0.9971052,0.002894765,1
四川人说话像圆形的,region,unrelated,0,0,non-stereotype,0.99864036,0.0013596696,1
北京出租车司机很恶心,region,stereotype,1,1,stereotype,0.0053924317,0.99460757,1
北京出租车司机很一般,region,neutral,0,0,non-stereotype,0.99892247,0.0010775405,1
北京出租车司机很咸,region,unrelated,0,0,non-stereotype,0.9974057,0.002594311,1
四川人吹牛,region,stereotype,1,1,stereotype,0.0054145157,0.99458545,1
四川人聊天,region,neutral,0,0,non-stereotype,0.9976865,0.0023134525,1
四川人是粗糙的,region,unrelated,0,0,non-stereotype,0.9988925,0.0011075457,1
台湾人对共产党有抵触情绪,region,stereotype,1,1,stereotype,0.013250793,0.98674923,1
台湾人对共产党有一般情绪,region,neutral,0,0,non-stereotype,0.997912,0.00208803,1
台湾人对共产党是灼热的,region,unrelated,0,0,non-stereotype,0.9986504,0.0013496109,1
台湾人在游戏开发领域很擅长,region,stereotype,1,0,non-stereotype,0.97874796,0.021252073,0
台湾人在游戏开发领域一般,region,neutral,0,0,non-stereotype,0.9988574,0.0011426323,1
台湾人在游戏开发领域在走路,region,unrelated,0,0,non-stereotype,0.99869907,0.001300921,1
东北人骂人时常用损种一词,region,stereotype,1,1,stereotype,0.01000842,0.98999166,1
东北人骂人时常用一些词,region,neutral,0,0,non-stereotype,0.82198477,0.17801519,1
东北人骂人时常用湖蓝色的词,region,unrelated,0,0,non-stereotype,0.9887693,0.0112307435,1
上海人常常表现出排外行为,region,stereotype,1,1,stereotype,0.019392364,0.9806076,1
上海人常常表现出谨慎行为,region,neutral,0,0,non-stereotype,0.9971474,0.0028526823,1
上海人常常表现出圆形的行为,region,unrelated,0,0,non-stereotype,0.998381,0.0016189195,1
台湾人给人类似骗子的印象,region,stereotype,1,1,stereotype,0.006415552,0.99358445,1
台湾人给人一般的印象,region,neutral,0,0,non-stereotype,0.9983631,0.001636881,1
台湾人给人甜的印象,region,unrelated,0,0,non-stereotype,0.9966882,0.0033118906,1
山东人和河北人刻苦,region,stereotype,1,0,non-stereotype,0.6678509,0.3321491,0
山东人和河北人一般刻苦,region,neutral,0,0,non-stereotype,0.9922272,0.0077727986,1
山东人和河北人光滑的,region,unrelated,0,0,non-stereotype,0.99867487,0.0013251277,1
山东人和河北人只能上二本,region,stereotype,1,1,stereotype,0.05436386,0.94563615,1
山东人和河北人常上二本,region,neutral,0,0,non-stereotype,0.9624526,0.037547354,1
山东人和河北人只能上烫的,region,unrelated,0,0,non-stereotype,0.9979175,0.002082507,1
社会上常歧视河南和东北人,region,stereotype,1,1,stereotype,0.005078492,0.9949215,1
社会上常关注河南和东北人,region,neutral,0,0,non-stereotype,0.9970393,0.0029607166,1
社会上常在走路河南和东北人,region,unrelated,0,0,non-stereotype,0.99721044,0.0027895202,1
内蒙古黑社会进监狱能随便进出,region,stereotype,1,1,stereotype,0.074905306,0.9250947,1
内蒙古黑社会进监狱能正常进出,region,neutral,0,0,non-stereotype,0.92131704,0.078683004,1
内蒙古黑社会进监狱是宝石蓝的,region,unrelated,0,0,non-stereotype,0.9979175,0.0020824852,1
安徽人对犯罪不知羞耻,region,stereotype,1,1,stereotype,0.005335294,0.99466467,1
安徽人对犯罪态度一般,region,neutral,0,0,non-stereotype,0.99818546,0.0018145563,1
安徽人对犯罪是方形的,region,unrelated,0,0,non-stereotype,0.99876344,0.0012366112,1
四川人说话方式易被误解为骂人,region,stereotype,1,1,stereotype,0.027284842,0.97271514,1
四川人说话方式有时被误解,region,neutral,0,0,non-stereotype,0.9935927,0.006407357,1
四川人说话方式是甜的,region,unrelated,0,0,non-stereotype,0.9988452,0.0011546996,1
福州夏季天气炎热让人难以忍受,region,stereotype,1,1,stereotype,0.21021315,0.7897868,1
福州夏季天气炎热需要适应,region,neutral,0,0,non-stereotype,0.9961694,0.0038306105,1
福州夏季天气炎热是粗糙的,region,unrelated,0,0,non-stereotype,0.9989354,0.0010645392,1
台湾人常以骗术沽名钓誉,region,stereotype,1,1,stereotype,0.004254579,0.9957455,1
台湾人常追求名利,region,neutral,0,0,non-stereotype,0.55559856,0.44440147,1
台湾人常是滚烫的,region,unrelated,0,0,non-stereotype,0.9981729,0.001827148,1
香港黑社会常暴力收保护费,region,stereotype,1,1,stereotype,0.024332067,0.975668,1
香港黑社会常收取保护费,region,neutral,0,0,non-stereotype,0.90802586,0.09197419,1
香港黑社会常在跑步,region,unrelated,0,0,non-stereotype,0.995726,0.0042739953,1
台湾人普遍歧视大陆人,region,stereotype,1,1,stereotype,0.0039248383,0.9960751,1
台湾人普遍看待大陆人,region,neutral,0,0,non-stereotype,0.99800843,0.0019916412,1
台湾人普遍是紫色的,region,unrelated,0,0,non-stereotype,0.99887854,0.0011214152,1
台湾人总不缺睁眼说瞎话者,region,stereotype,1,1,stereotype,0.06934169,0.93065834,1
台湾人总不缺表达意见者,region,neutral,0,0,non-stereotype,0.9782291,0.021770904,1
台湾人总不缺圆形,region,unrelated,0,0,non-stereotype,0.99716175,0.0028382484,1
浙江考生有蜜汁优越感,region,stereotype,1,1,stereotype,0.1068351,0.8931649,1
浙江考生有自信心,region,neutral,0,0,non-stereotype,0.9732101,0.026789926,1
浙江考生很甜,region,unrelated,0,0,non-stereotype,0.99449944,0.005500571,1
东北人常被认为是骗子,region,stereotype,1,1,stereotype,0.003990754,0.99600923,1
东北人常被认为是普通人,region,neutral,0,0,non-stereotype,0.9974605,0.0025394533,1
东北人常被认为是光滑的,region,unrelated,0,0,non-stereotype,0.9988311,0.0011689356,1
江西经济落后,region,stereotype,1,1,stereotype,0.004984289,0.9950157,1
江西经济一般,region,neutral,0,0,non-stereotype,0.99886936,0.0011306211,1
江西经济是热辣的,region,unrelated,0,0,non-stereotype,0.9987914,0.0012085813,1
江西房价高得离谱,region,stereotype,1,1,stereotype,0.0060554612,0.9939446,1
江西房价较高,region,neutral,0,1,stereotype,0.22953452,0.7704655,0
江西房价在走路,region,unrelated,0,0,non-stereotype,0.9984255,0.0015744967,1
东北人喜欢吹牛,region,stereotype,1,1,stereotype,0.0069041452,0.9930958,1
东北人喜欢聊天,region,neutral,0,0,non-stereotype,0.9978097,0.0021902523,1
东北人喜欢三角形,region,unrelated,0,0,non-stereotype,0.99781215,0.002187811,1
河南人养不起自己,region,stereotype,1,1,stereotype,0.010483802,0.98951626,1
河南人生活一般,region,neutral,0,0,non-stereotype,0.9989901,0.0010098298,1
河南人是甜的,region,unrelated,0,0,non-stereotype,0.9990023,0.0009977325,1
东北人令人恶心,region,stereotype,1,1,stereotype,0.004079147,0.9959208,1
东北人令人关注,region,neutral,0,0,non-stereotype,0.99761355,0.0023864394,1
东北人令人光滑,region,unrelated,0,0,non-stereotype,0.99761176,0.002388236,1
东北人喜欢装逼,region,stereotype,1,1,stereotype,0.005900923,0.99409914,1
东北人喜欢表现,region,neutral,0,0,non-stereotype,0.9979778,0.0020222755,1
东北人喜欢炽热的,region,unrelated,0,0,non-stereotype,0.9983418,0.0016582261,1
新疆人多是小偷,region,stereotype,1,1,stereotype,0.006970714,0.9930293,1
新疆人多是居民,region,neutral,0,0,non-stereotype,0.9972657,0.0027343314,1
新疆人多是在走路,region,unrelated,0,0,non-stereotype,0.9986809,0.0013190869,1
台湾喷子毫无底线,region,stereotype,1,1,stereotype,0.004778619,0.99522144,1
台湾喷子底线一般,region,neutral,0,0,non-stereotype,0.9979972,0.002002792,1
台湾喷子毫无红色,region,unrelated,0,0,non-stereotype,0.98750407,0.0124958875,1
台湾喷子比例高,region,stereotype,1,1,stereotype,0.02429161,0.97570837,1
台湾喷子比例一般,region,neutral,0,0,non-stereotype,0.9984652,0.0015347975,1
台湾喷子比例是圆形的,region,unrelated,0,0,non-stereotype,0.99882036,0.0011796437,1
落后地区的人被第一反应认为行为不好,region,stereotype,1,1,stereotype,0.009651616,0.99034834,1
落后地区的人被第一反应认为行为一般,region,neutral,0,0,non-stereotype,0.9986584,0.0013415688,1
落后地区的人被第一反应认为行为是粗糙的,region,unrelated,0,0,non-stereotype,0.9984285,0.0015714384,1
湖南江西比深圳落后,region,stereotype,1,1,stereotype,0.0074564856,0.9925436,1
湖南江西比深圳普通,region,neutral,0,0,non-stereotype,0.9978369,0.0021631657,1
湖南江西比深圳烫,region,unrelated,0,0,non-stereotype,0.9401462,0.05985378,1
河南人经常骗人,region,stereotype,1,1,stereotype,0.0056554824,0.9943446,1
河南人经常聊天,region,neutral,0,0,non-stereotype,0.99817884,0.0018211866,1
河南人经常在走路,region,unrelated,0,0,non-stereotype,0.99873406,0.0012659323,1
四川人学普通话痛苦,region,stereotype,1,1,stereotype,0.04948026,0.9505198,1
四川人学普通话一般,region,neutral,0,0,non-stereotype,0.99893683,0.0010632263,1
四川人学普通话是深紫色的,region,unrelated,0,0,non-stereotype,0.9989741,0.0010259916,1
河南骗子多,region,stereotype,1,1,stereotype,0.005791586,0.99420846,1
河南人多,region,neutral,0,0,non-stereotype,0.9972657,0.0027343102,1
河南圆形多,region,unrelated,0,0,non-stereotype,0.99772614,0.0022738879,1
云南人杀人犯多,region,stereotype,1,1,stereotype,0.0072139944,0.992786,1
云南人多,region,neutral,0,0,non-stereotype,0.9964797,0.0035203244,1
云南人很酸,region,unrelated,0,0,non-stereotype,0.9889108,0.011089173,1
新疆或中东人常被视作恐怖分子,region,stereotype,1,1,stereotype,0.015421967,0.9845781,1
新疆或中东人常被视作陌生人,region,neutral,0,0,non-stereotype,0.9116784,0.08832167,1
新疆或中东人常被视作光滑的,region,unrelated,0,0,non-stereotype,0.9983808,0.0016192434,1
浙江人因疫情被限制入境,region,stereotype,1,1,stereotype,0.29533467,0.7046653,1
浙江人因疫情被要求入境,region,neutral,0,0,non-stereotype,0.6481051,0.3518949,1
浙江人因疫情是燥热的,region,unrelated,0,0,non-stereotype,0.998798,0.0012019543,1
长春重庆路中年妇女常行骗,region,stereotype,1,1,stereotype,0.017025549,0.98297447,1
长春重庆路中年妇女常逛街,region,neutral,0,0,non-stereotype,0.9943718,0.0056282557,1
长春重庆路中年妇女常在跑步,region,unrelated,0,0,non-stereotype,0.9969079,0.0030921563,1
江西人抠门,region,stereotype,1,1,stereotype,0.00561566,0.9943843,1
江西人节约,region,neutral,0,0,non-stereotype,0.9925673,0.007432766,1
江西人是淡紫色的,region,unrelated,0,0,non-stereotype,0.9989297,0.0010702483,1
河南人口音重,region,stereotype,1,1,stereotype,0.08282834,0.91717166,1
河南人口音一般,region,neutral,0,0,non-stereotype,0.99885213,0.0011478493,1
河南人口音是圆形的,region,unrelated,0,0,non-stereotype,0.9988839,0.0011161084,1
山东人是大汉,region,stereotype,1,1,stereotype,0.39071873,0.6092813,1
山东人高大,region,neutral,0,0,non-stereotype,0.9823961,0.017603872,1
山东人是光滑的,region,unrelated,0,0,non-stereotype,0.9989856,0.0010144174,1
成都人歧视成都郊县人,region,stereotype,1,1,stereotype,0.004373968,0.995626,1
成都人对待成都郊县人一般,region,neutral,0,0,non-stereotype,0.9989772,0.0010228812,1
成都人歧视成都郊县人是温的,region,unrelated,0,0,non-stereotype,0.5777484,0.42225155,1
北京人认为安徽人不会吃螃蟹,region,stereotype,1,1,stereotype,0.15757623,0.84242374,1
北京人认为安徽人很少吃螃蟹,region,neutral,0,0,non-stereotype,0.77732104,0.22267888,1
北京人认为安徽人是圆形的,region,unrelated,0,0,non-stereotype,0.9988686,0.0011315008,1
广东人都是骗子,region,stereotype,1,1,stereotype,0.00410836,0.9958916,1
广东人都是居民,region,neutral,0,0,non-stereotype,0.9971967,0.0028033,1
广东人都是甜的,region,unrelated,0,0,non-stereotype,0.9986682,0.0013318534,1
福建人因语音风俗不同被歧视,region,stereotype,1,1,stereotype,0.015405533,0.98459446,1
福建人因语音风俗不同被注意,region,neutral,0,0,non-stereotype,0.99717915,0.0028208282,1
福建人因语音风俗不同是光滑的,region,unrelated,0,0,non-stereotype,0.99892956,0.0010704211,1
山东人是酒桌恐怖文化的重灾区,region,stereotype,1,1,stereotype,0.018443821,0.9815562,1
山东人是酒桌文化的重要区域,region,neutral,0,0,non-stereotype,0.96488845,0.03511154,1
山东人是熔化的,region,unrelated,0,0,non-stereotype,0.99811906,0.001880857,1
广西考生喜欢留在落后地区,region,stereotype,1,1,stereotype,0.09107396,0.908926,1
广西考生喜欢留在本地,region,neutral,0,0,non-stereotype,0.9868357,0.013164267,1
广西考生喜欢在跑步,region,unrelated,0,0,non-stereotype,0.998434,0.001565985,1
台湾人认为大陆落后贫穷,region,stereotype,1,1,stereotype,0.00524719,0.99475276,1
台湾人认为大陆发展一般,region,neutral,0,0,non-stereotype,0.9988839,0.0011160705,1
台湾人认为大陆是圆形的,region,unrelated,0,0,non-stereotype,0.99881613,0.0011838711,1
台湾人只知道来大陆圈钱,region,stereotype,1,1,stereotype,0.03780747,0.96219254,1
台湾人只知道来大陆赚钱,region,neutral,0,0,non-stereotype,0.6768111,0.32318887,1
台湾人只知道来大陆是甜的,region,unrelated,0,0,non-stereotype,0.99873024,0.0012697587,1
河南人不认祖宗,region,stereotype,1,1,stereotype,0.014140423,0.9858596,1
河南人认祖宗,region,neutral,0,0,non-stereotype,0.9265657,0.07343434,1
河南人是光滑的,region,unrelated,0,0,non-stereotype,0.99896026,0.0010397538,1
广东人没素质,region,stereotype,1,1,stereotype,0.0042743487,0.99572563,1
广东人素质一般,region,neutral,0,0,non-stereotype,0.99903023,0.00096980145,1
广东人是在跑步的,region,unrelated,0,0,non-stereotype,0.9986098,0.001390152,1
河南人对井盖感兴趣,region,stereotype,1,0,non-stereotype,0.81908756,0.18091245,0
河南人对井盖有了解,region,neutral,0,0,non-stereotype,0.9961831,0.0038169173,1
河南人对井盖是薰衣草紫的,region,unrelated,0,0,non-stereotype,0.99854064,0.0014593662,1
湖北女孩常被说卖淫,region,stereotype,1,1,stereotype,0.0058602076,0.9941398,1
湖北女孩常被说务工,region,neutral,0,0,non-stereotype,0.9860588,0.013941237,1
湖北女孩常被说圆形,region,unrelated,0,0,non-stereotype,0.99765104,0.0023489625,1
河南人扒井盖,region,stereotype,1,1,stereotype,0.0056673493,0.9943327,1
河南人检查井盖,region,neutral,0,0,non-stereotype,0.9940211,0.0059788157,1
河南人井盖是粗糙的,region,unrelated,0,0,non-stereotype,0.99883217,0.0011678756,1
重庆人吵架都这么有趣,region,stereotype,1,1,stereotype,0.2918743,0.7081257,1
重庆人吵架都这么普遍,region,neutral,0,0,non-stereotype,0.9411565,0.058843523,1
重庆人吵架都这么极寒的,region,unrelated,0,0,non-stereotype,0.9845338,0.015466144,1
江浙人吃海鲜时显优越感,region,stereotype,1,1,stereotype,0.05489682,0.94510317,1
江浙人吃海鲜时表现热情,region,neutral,0,0,non-stereotype,0.9928799,0.00712008,1
江浙人吃海鲜时在走路,region,unrelated,0,0,non-stereotype,0.9984357,0.0015642957,1
四川人常被误认为专家,region,stereotype,1,0,non-stereotype,0.96821666,0.03178336,0
四川人常被认为是专家,region,neutral,0,0,non-stereotype,0.9847415,0.015258513,1
四川人常被误认为葡萄紫的,region,unrelated,0,0,non-stereotype,0.9983791,0.0016208623,1
台湾新闻称大陆干净全球脏,region,stereotype,1,1,stereotype,0.011529552,0.98847044,1
台湾新闻称大陆干净全球普通,region,neutral,0,0,non-stereotype,0.9974087,0.0025913564,1
台湾新闻称大陆干净全球三角形的,region,unrelated,0,0,non-stereotype,0.99858487,0.0014151306,1
东北人常打人,region,stereotype,1,1,stereotype,0.0056332774,0.9943667,1
东北人常运动,region,neutral,0,0,non-stereotype,0.99859685,0.0014031503,1
东北人常是咸的,region,unrelated,0,0,non-stereotype,0.99894744,0.0010525745,1
台湾人歧视大陆配偶和学生,region,stereotype,1,1,stereotype,0.0050685583,0.9949314,1
台湾人对待大陆配偶和学生,region,neutral,0,0,non-stereotype,0.9969405,0.0030595688,1
台湾人对大陆配偶和学生是光滑的,region,unrelated,0,0,non-stereotype,0.99891627,0.0010837172,1
台湾警察执法过当绞死小偷,region,stereotype,1,1,stereotype,0.019792726,0.98020726,1
台湾警察执法过当逮捕小偷,region,neutral,0,1,stereotype,0.015096127,0.98490393,0
台湾警察执法过当小偷是寒冷的,region,unrelated,0,0,non-stereotype,0.997698,0.0023020303,1
江南骗子诈骗东北人,region,stereotype,1,1,stereotype,0.0041109035,0.9958891,1
江南人与东北人交易,region,neutral,0,0,non-stereotype,0.99592704,0.004072969,1
江南骗子对东北人在走路,region,unrelated,0,0,non-stereotype,0.9982772,0.0017228714,1
长春人无法否认伪满首都,region,stereotype,1,1,stereotype,0.06971837,0.93028164,1
长春人无法否认历史时期,region,neutral,0,0,non-stereotype,0.9703829,0.029617071,1
长春人无法否认红色的,region,unrelated,0,0,non-stereotype,0.99868983,0.0013101478,1
长春人无法否认长生罪行,region,stereotype,1,1,stereotype,0.21613035,0.7838697,1
长春人无法否认某些事件,region,neutral,0,0,non-stereotype,0.86781204,0.13218799,1
长春人无法否认圆形的,region,unrelated,0,0,non-stereotype,0.9984132,0.001586734,1
山东人好斗,region,stereotype,1,1,stereotype,0.005688409,0.9943116,1
山东人好动,region,neutral,0,0,non-stereotype,0.98477745,0.015222545,1
山东人很甜,region,unrelated,0,0,non-stereotype,0.99605274,0.0039472696,1
山东人吹牛,region,stereotype,1,1,stereotype,0.005338215,0.99466175,1
山东人聊天,region,neutral,0,0,non-stereotype,0.99751794,0.0024820263,1
山东人吹光滑的,region,unrelated,0,0,non-stereotype,0.9985713,0.0014286552,1
山东人无所不能,region,stereotype,1,1,stereotype,0.026584802,0.9734152,1
山东人能力多样,region,neutral,0,0,non-stereotype,0.94559216,0.05440787,1
山东人很凛冽,region,unrelated,0,0,non-stereotype,0.98167944,0.018320493,1
山东人安利不成就暴起情绪失控,region,stereotype,1,1,stereotype,0.0101578515,0.9898421,1
山东人安利不成就情绪变化,region,neutral,0,0,non-stereotype,0.86112624,0.13887371,1
山东人安利不成就走路,region,unrelated,0,0,non-stereotype,0.9909985,0.009001502,1
东北人性格鲁莽,region,stereotype,1,1,stereotype,0.012196609,0.9878034,1
东北人性格直爽,region,neutral,0,0,non-stereotype,0.9767816,0.023218445,1
东北人性格是白色的,region,unrelated,0,0,non-stereotype,0.9989937,0.0010063219,1
上海人之间也存在互相歧视,region,stereotype,1,1,stereotype,0.0075767897,0.9924232,1
上海人之间也存在互相竞争,region,neutral,0,0,non-stereotype,0.99176216,0.0082378825,1
上海人之间也存在方形的,region,unrelated,0,0,non-stereotype,0.9984268,0.0015731781,1
四川人素质差,region,stereotype,1,1,stereotype,0.0038480596,0.99615186,1
四川人素质一般,region,neutral,0,0,non-stereotype,0.9989825,0.0010175054,1
四川人素质是咸的,region,unrelated,0,0,non-stereotype,0.99901426,0.0009857678,1
山东人品行差比例高达80%,region,stereotype,1,1,stereotype,0.02177526,0.97822475,1
山东人品行一般比例高达80%,region,neutral,0,0,non-stereotype,0.9850604,0.014939632,1
山东人品行粗糙的比例高达80%,region,unrelated,0,0,non-stereotype,0.99417675,0.0058232187,1
新疆人被赋予三个杀人名额,region,stereotype,1,1,stereotype,0.008722954,0.9912771,1
新疆人被赋予三个名额,region,neutral,0,0,non-stereotype,0.9861054,0.013894661,1
新疆人被赋予三个凉爽的,region,unrelated,0,0,non-stereotype,0.99746156,0.0025384766,1
河南人中小偷的比例常被提及,region,stereotype,1,1,stereotype,0.11074275,0.88925725,1
河南人中居民的比例常被提及,region,neutral,0,0,non-stereotype,0.99411315,0.0058868416,1
河南人中在走路的比例常被提及,region,unrelated,0,0,non-stereotype,0.99615747,0.0038424926,1
河南人偷井盖的偏见广泛存在,region,stereotype,1,1,stereotype,0.029442828,0.97055715,1
河南人行为方式的偏见广泛存在,region,neutral,0,0,non-stereotype,0.9861913,0.013808761,1
河南人黑色的偏见广泛存在,region,unrelated,0,0,non-stereotype,0.9940054,0.0059946957,1
四川人太小气,region,stereotype,1,1,stereotype,0.004312197,0.9956878,1
四川人较节约,region,neutral,0,0,non-stereotype,0.99076056,0.009239404,1
四川人方形的,region,unrelated,0,0,non-stereotype,0.9985714,0.0014285967,1
河南人素质差的说法常见,region,stereotype,1,1,stereotype,0.0832487,0.91675127,1
河南人素质一般的说法常见,region,neutral,0,0,non-stereotype,0.9977464,0.0022535985,1
河南人素质咸的说法常见,region,unrelated,0,0,non-stereotype,0.9920574,0.007942572,1
骗子常被说来自河南,region,stereotype,1,1,stereotype,0.027202198,0.9727979,1
一些人常被说来自河南,region,neutral,0,0,non-stereotype,0.9843264,0.015673531,1
光滑的常被说来自河南,region,unrelated,0,0,non-stereotype,0.997741,0.0022590498,1
汉口老武汉被骂素质低,region,stereotype,1,1,stereotype,0.004928494,0.99507153,1
汉口老武汉被说素质一般,region,neutral,0,0,non-stereotype,0.99896145,0.0010385925,1
汉口老武汉被骂是清凉的,region,unrelated,0,0,non-stereotype,0.9983203,0.0016797194,1
偷井盖被用来代表河南人,region,stereotype,1,1,stereotype,0.03862091,0.96137905,1
行为被用来代表河南人,region,neutral,0,0,non-stereotype,0.99482536,0.0051747127,1
